layer_from,node_from,layer_to,node_to,weight
1,Ranunculus sp.,1,Cheilosia nigripes,2
1,Bellis perennis,1,Eupeodes corollae,7
1,Potentilla montana,1,Lasioglossum sp,1
1,Potentilla erecta,1,Andrena minutuloides,1
1,Vicia pyrenaica,1,Bombus pascuorum,23
1,Potentilla erecta,1,Syrphidae NA,2
1,Bellis perennis,1,Syrphidae NA,3
1,Potentilla erecta,1,Sphaerophoria scripta,1
1,Lotus corniculatus,1,Apis mellifera,1
5,Taraxacum sp.,5,Andrena rhyssonota,1
5,Potentilla erecta,5,Sphaerophoria scripta,60
5,Scilla verna,5,Lasioglossum punctatissimum,1
5,Scilla verna,5,Cerambycidae,103
5,Pedicularis sylvatica subsp. sylvatica,5,Bombus pascuorum,1
5,Potentilla erecta,5,Formicidae NA,1
5,Potentilla erecta,5,Cerambycidae,1
5,Pedicularis sylvatica subsp. sylvatica,5,Bombus sp,1
3,Erica vagans,3,Anoplius sp,1
3,Achillea millefolium,3,Eristalis sp,1
3,Trifolium repens,3,Bombus pratorum,4
3,Prunella grandiflora,3,Thymelicus sp,4
3,Prunella grandiflora,3,Sphaerophoria scripta,2
3,Thymus praecox subsp. polytrichus,3,Sphaerophoria scripta,8
3,Trifolium pratense,3,Ochlodes sylvanus,1
3,Prunella grandiflora,3,Bombus hortorum,4
3,Trifolium pratense,3,Eristalis tenax,1
3,Trifolium pratense,3,Bombus lapidarius,6
3,Plantago sp.,3,Sphaerophoria scripta,6
3,Potentilla erecta,3,Lasioglossum calceatum,1
3,Trifolium pratense,3,Bombus pascuorum,4
3,Bellis perennis,3,Sphaerophoria scripta,17
3,Plantago sp.,3,Episyrphus balteatus,2
3,Thymus praecox subsp. polytrichus,3,Eristalis tenax,2
3,Teucrium pyrenaicum L. subsp. pyrenaicum,3,Bombus pascuorum,1
3,Erica vagans,3,Bombus pascuorum,1
3,Ranunculus sp.,3,Lasioglossum calceatum,4
3,Trifolium pratense,3,Melanargia sp,2
3,Trifolium pratense,3,Bombus pratorum,4
3,Achillea millefolium,3,Ochlodes sylvanus,1
3,Achillea millefolium,3,Stratiomydae NA,1
3,Lotus corniculatus,3,Thymelicus sp,3
4,Potentilla erecta,4,Sphaerophoria scripta,49
4,Ranunculus sp.,4,Eristalis tenax,1
4,Potentilla erecta,4,Andrena minutula,1
4,Taraxacum sp.,4,Sphaerophoria scripta,9
4,Ranunculus sp.,4,Lasioglossum sp,1
4,Polygala vulgaris,4,Bombus ruderatus,1
4,Polygala vulgaris,4,Bombus sylvestris,1
4,Taraxacum sp.,4,Apis mellifera,3
4,Potentilla erecta,4,Cerambycidae,11
4,Ranunculus sp.,4,Sphaerophoria scripta,6
4,Polygala vulgaris,4,Bombus terrestris,1
4,Bellis perennis,4,Cerambycidae,4
4,Polygala vulgaris,4,Apis mellifera,3
4,Bellis perennis,4,Sphaerophoria scripta,8
4,Polygala vulgaris,4,Bombus sp,1
5,Erica cinerea,5,Lycaenidae NA,1
5,Ulex gallii,5,Apis mellifera,4
5,Daboecia cantabrica,5,Andrena wikella,2
5,Erica cinerea,5,Apis mellifera,4
5,Erica cinerea,5,Lampides boeticus,5
5,Erica cinerea,5,Bombus hortorum,1
5,Erica cinerea,5,Sphaerophoria scripta,3
1,Ranunculus sp.,1,Sphaerophoria scripta,86
1,Taraxacum sp.,1,Sphaerophoria scripta,76
1,Ranunculus sp.,1,Andrena flavipes,1
1,Erysimum gorbeanum,1,Andrena agilissima,2
1,Scilla verna,1,Platycheirus albimanus,1
1,Ranunculus sp.,1,Lasioglossum calceatum,2
1,Ranunculus sp.,1,Melanostoma scalare,5
1,Hutchinsia alpina,1,Lasioglossum sp,1
1,Bellis perennis,1,Sphaerophoria scripta,265
1,Geranium robertianum,1,Apis mellifera,1
1,Taraxacum sp.,1,Apis mellifera,34
1,Hutchinsia alpina,1,Sphaerophoria scripta,4
1,Scilla verna,1,Sphaerophoria scripta,2
1,Veronica sp.,1,Sphaerophoria scripta,1
2,Taraxacum sp.,2,Cheilosia nigripes,1
2,Veronica sp.,2,Nomada sp,1
2,Taraxacum sp.,2,Eupeodes luniger,1
2,Potentilla erecta,2,Lasioglossum punctatissimum,1
2,Bellis perennis,2,Sphaerophoria scripta,93
2,Taraxacum sp.,2,Sphaerophoria scripta,4
2,Taraxacum sp.,2,Apis mellifera,34
2,Veronica sp.,2,Sphaerophoria scripta,1
2,Taraxacum sp.,2,Eupeodes corollae,4
2,Bellis perennis,2,Eupeodes corollae,6
2,Myosotis lamottiana,2,Sphaerophoria scripta,1
2,Ranunculus sp.,2,Pieris sp,1
2,Ranunculus sp.,2,Sphaerophoria scripta,17
4,Erica cinerea,4,Eristalis similis,1
4,Taraxacum sp.,4,Andrena minutuloides,1
4,Taraxacum sp.,4,Eristalis tenax,9
4,Potentilla erecta,4,Tachinidae NA,25
4,Potentilla erecta,4,Eristalis tenax,1
4,Erica cinerea,4,Apis mellifera,3
4,Taraxacum sp.,4,Erebia meolans,1
4,Erica cinerea,4,Bombus hortorum,1
4,Prunella grandiflora,4,Bombus hortorum,1
4,Jasione sp.,4,Erebia meolans,1
4,Trifolium repens,4,Bombus pascuorum,1
2,Ranunculus sp.,2,Platycheirus sp,2
2,Ranunculus sp.,2,Melanostoma scalare,19
2,Plantago sp.,2,Apis mellifera,4
2,Trifolium repens,2,Apis mellifera,16
2,Ranunculus sp.,2,Apis mellifera,6
2,Ranunculus sp.,2,Episyrphus balteatus,3
2,Ranunculus sp.,2,foto IMG,1
2,Geranium robertianum,2,Bombus pascuorum,1
4,Taraxacum sp.,4,Didea intermedia,3
4,Taraxacum sp.,4,Platycheirus albimanus,1
4,Erica cinerea,4,Bombus sp,3
4,Erica cinerea,4,Cerambycidae,1
4,Jasione sp.,4,Cerambycidae,2
2,Viola riviniana,2,Bombus pascuorum,3
2,Taraxacum sp.,2,Lasioglossum tricinctum,1
2,Taraxacum sp.,2,Lasioglossum sp,1
2,Taraxacum sp.,2,Lasioglossum calceatum,1
2,Helleborus viridis subsp. occidentalis,2,Cheilosia sp,1
2,Taraxacum sp.,2,Pieris sp,1
2,Taraxacum sp.,2,Bombus terrestris,1
2,Taraxacum sp.,2,Bombus pascuorum,1
4,Taraxacum sp.,4,Lasioglossum sp,1
4,Taraxacum sp.,4,Bombus terrestris,1
1,Taraxacum sp.,1,Eupeodes corollae,3
1,Taraxacum sp.,1,Eristalis tenax,1
1,Bellis perennis,1,Andrena rhyssonota,1
1,Taraxacum sp.,1,Andrena rhyssonota,1
1,Ranunculus sp.,1,Episyrphus balteatus,4
1,Bellis perennis,1,Lasioglossum calceatum,1
1,Vicia pyrenaica,1,Bombus lapidarius,1
1,Taraxacum sp.,1,Andrena sp,1
1,Ranunculus sp.,1,Cheilosia sp,1
1,Taraxacum sp.,1,Pieris sp,1
1,Pinguicula grandiflora,1,Pieris sp,1
1,Erysimum gorbeanum,1,Bombylius sp,1
5,Vaccinium myrtillus,5,Apis mellifera,2
2,Ranunculus sp.,2,Andrena minutula,1
2,Myosotis lamottiana,2,Platycheirus sp,1
2,Ranunculus sp.,2,Arge ochropus,1
2,Ranunculus sp.,2,Aproceros sp,1
2,Bellis perennis,2,Eupeodes latifasciatus,1
2,Ranunculus sp.,2,Cheilosia sp,1
2,Ranunculus sp.,2,Eupeodes corollae,1
2,Potentilla erecta,2,Sphaerophoria scripta,5
2,Bellis perennis,2,Eupeodes sp,5
3,Ranunculus sp.,3,Melanostoma scalare,3
3,Lotus corniculatus,3,Osmia sp,1
3,Potentilla erecta,3,Andrena minutuloides,1
3,Ranunculus sp.,3,Seladonia confusa,3
3,Bellis perennis,3,Lasioglossum morio,2
3,Potentilla montana,3,Andrena minutuloides,2
3,Ranunculus sp.,3,Sphaerophoria scripta,10
3,Polygala vulgaris,3,Sphaerophoria scripta,1
3,Potentilla erecta,3,Sphaerophoria scripta,9
3,Potentilla erecta,3,Formicidae NA,1
4,Taraxacum sp.,4,Lasioglossum calceatum,1
4,Potentilla erecta,4,Andrena minutuloides,5
4,Potentilla erecta,4,Formicidae NA,3
4,Polygala vulgaris,4,Melanostoma scalare,1
4,Potentilla erecta,4,Melanostoma scalare,2
4,Galium saxatila,4,Apis mellifera,1
4,Veronica officinalis,4,Sphaerophoria scripta,17
4,Ranunculus sp.,4,Muscidae NA,3
4,Veronica officinalis,4,Bombus terrestris,1
5,Erica tetralix,5,Erebia meolans,2
5,Erica tetralix,5,Cerambycidae,1
5,Erica cinerea,5,Cerambycidae,1
5,Scorzonera humilis,5,Andrena sp,1
5,Ranunculus sp.,5,Cheilosia nigripes,1
5,Scorzonera humilis,5,Halictus rubicundus,1
5,Potentilla erecta,5,Didea sp,1
5,Potentilla erecta,5,Eupeodes luniger,1
5,Potentilla erecta,5,Andrena sp,1
5,Potentilla erecta,5,Merodon sp,1
5,Scorzonera humilis,5,Eupeodes sp,1
5,Scorzonera humilis,5,Bombus pascuorum,2
5,Potentilla erecta,5,Pyrgus sp,1
5,Scorzonera humilis,5,Colias croceus,1
5,Daboecia cantabrica,5,Bombus sp,1
5,Potentilla erecta,5,Eupeodes sp,1
3,Trifolium repens,3,Bombus lapidarius,3
3,Trifolium repens,3,Andrena bucephala,3
3,Lotus corniculatus,3,Lasioglossum calceatum,1
3,Plantago sp.,3,Apis mellifera,4
3,Prunella grandiflora,3,Bombus lapidarius,1
3,Lotus corniculatus,3,Bombus pascuorum,3
3,Medicago lupulina,3,Sphaerophoria scripta,1
3,Lotus corniculatus,3,Bombus pratorum,6
3,Taraxacum sp.,3,Sphaerophoria scripta,5
3,Teucrium pyrenaicum L. subsp. pyrenaicum,3,Sphaerophoria scripta,1
1,Ranunculus sp.,1,Melanostoma sp,1
1,Hutchinsia alpina,1,Melanostoma scalare,1
1,Medicago lupulina,1,Eupeodes corollae,2
1,Geranium robertianum,1,Lasioglossum sp,1
1,Taraxacum sp.,1,Andrena livens,1
1,Ranunculus sp.,1,Platycheirus albimanus,4
1,Ranunculus sp.,1,Seladonia confusa,3
1,Bellis perennis,1,Eristalis tenax,12
1,Vicia pyrenaica,1,Eucera nigrescens,1
1,Medicago lupulina,1,Andrena sp,1
1,Medicago lupulina,1,Sphaerophoria scripta,26
1,Pilosella officinarum,1,Sphaerophoria scripta,3
1,Ranunculus sp.,1,Cerambycidae NA,1
1,Polygala vulgaris,1,Sphaerophoria scripta,1
1,Ranunculus sp.,1,Muscidae NA,1
1,Linnaria propinqua,1,Sphaerophoria scripta,1
1,Thymus praecox subsp. polytrichus,1,Sphaerophoria scripta,11
1,Potentilla montana,1,Sphaerophoria scripta,1
1,Medicago lupulina,1,Lasioglossum punctatissimum,1
1,Bellis perennis,1,Lucila sp,2
1,Euphrasia sp.,1,Platycheirus sp,1
1,Linnaria propinqua,1,Osmia notata,1
1,Lotus corniculatus,1,Bombus pascuorum,3
1,Euphrasia sp.,1,Sphaerophoria scripta,5
1,Ranunculus sp.,1,Eupeodes sp,1
1,Taraxacum sp.,1,Tachinidae NA,1
1,Ranunculus sp.,1,Tachinidae NA,32
1,Trifolium repens,1,Apis mellifera,3
1,Thymus praecox subsp. polytrichus,1,Erebia meolans,3
1,Thymus praecox subsp. polytrichus,1,Trichius fasciatus,1
1,Plantago sp.,1,Apis mellifera,2
1,Thymus praecox subsp. polytrichus,1,Apis mellifera,4
1,Plantago sp.,1,Eristalis tenax,1
1,Thymus praecox subsp. polytrichus,1,Eristalis tenax,7
1,Thymus praecox subsp. polytrichus,1,Tachinidae NA,1
1,Teucrium pyrenaicum L. subsp. pyrenaicum,1,Bombus hortorum,1
1,Scilla verna,1,Lasioglossum morio,1
1,Taraxacum sp.,1,Cheilosia sp,1
1,Hutchinsia alpina,1,Eupeodes corollae,1
1,Helleborus viridis subsp. occidentalis,1,Apis mellifera,5
1,Taraxacum sp.,1,Bombus pascuorum,1
1,Helleborus viridis subsp. occidentalis,1,Bombus pascuorum,2
1,Bellis perennis,1,Apis mellifera,1
2,Potentilla erecta,2,Andrena minutuloides,1
2,Plantago sp.,2,Cheilosia nigripes,1
2,Ranunculus sp.,2,Andrena agilissima,1
2,Plantago sp.,2,Episyrphus balteatus,1
2,Taraxacum sp.,2,Eristalis tenax,3
2,Ranunculus sp.,2,Eristalis tenax,4
2,Bellis perennis,2,Eristalis tenax,3
2,Bellis perennis,2,Tachinidae NA,1
2,Ranunculus sp.,2,Tachinidae NA,5
2,Trifolium pratense,2,Bombus pratorum,1
2,Plantago sp.,2,Sphaerophoria scripta,2
2,Bellis perennis,2,Erebia meolans,1
2,Ranunculus sp.,2,Syrphus ribesii,2
2,Bellis perennis,2,Cheilosia nigripes,3
2,Bellis perennis,2,Syrphus ribesii,1
4,Potentilla erecta,4,Lasioglossum morio,1
4,Erica cinerea,4,Lepidoptera NA,3
4,Erica cinerea,4,Erebia meolans,1
4,Sedum anglicum,4,Tachinidae NA,1
4,Erica cinerea,4,Lampides boeticus,1
4,Erica vagans,4,Lassioglossum morio,1
4,Jasione sp.,4,Lepidoptera NA,1
4,Erica tetralix,4,Bombus sp,1
2,Geranium robertianum,2,Melanostoma scalare,1
2,Ranunculus sp.,2,Lasioglossum calceatum,1
2,Potentilla erecta,2,Aproceros sp,1
2,Veronica sp.,2,Meliscaeva sp,1
2,Veronica officinalis,2,Sphaerophoria scripta,3
2,Myosotis lamottiana,2,Melanostoma scalare,3
2,Bellis perennis,2,Melanostoma scalare,3
2,Potentilla erecta,2,Melanostoma scalare,3
2,Taraxacum sp.,2,Melanostoma scalare,2
2,Erinus alpinus,2,Sphaerophoria scripta,1
5,Ranunculus sp.,5,Sphaerophoria scripta,1
5,Narthecium ossifragum,5,Sphaerophoria scripta,1
4,Ranunculus sp.,4,Episyrphus sp,2
4,Potentilla erecta,4,Eupeodes corollae,1
4,Polygala vulgaris,4,Sphaerophoria scripta,3
4,Galium saxatila,4,Sphaerophoria scripta,2
4,Veronica officinalis,4,Pieris sp,1
4,Potentilla erecta,4,Episyrphus sp,9
4,Ranunculus sp.,4,Seladonia confusa,1
4,Veronica officinalis,4,Andrena minutuloides,2
4,Veronica officinalis,4,Episyrphus sp,1
5,Potentilla erecta,5,Eupeodes corollae,4
5,Potentilla erecta,5,Episyrphus balteatus,1
5,Potentilla erecta,5,Platycheirus albimanus,1
5,Potentilla erecta,5,Andrena minutula,4
5,Potentilla erecta,5,Dilophus sp,3
5,Scorzonera humilis,5,Sphaerophoria scripta,2
5,Potentilla erecta,5,Tachinidae NA,2
5,Potentilla erecta,5,Episyrphus sp,2
5,Scorzonera humilis,5,Andrena minutula,1
5,Scorzonera humilis,5,Tachinidae NA,1
5,Ranunculus sp.,5,Tachinidae NA,1
5,Ranunculus sp.,5,Episyrphus sp,1
5,Daboecia cantabrica,5,Bombus pascuorum,1
5,Potentilla erecta,5,Melanostoma scalare,1
5,Pedicularis sylvatica subsp. sylvatica,5,Bombus lapidarius,1
5,Daboecia cantabrica,5,Andrena minutula,1
5,Potentilla erecta,5,Pieris sp,1
3,Prunella grandiflora,3,Melitta tricincta,1
3,Taraxacum sp.,3,Helophilus trivittatus,1
3,Taraxacum sp.,3,Exosoma sp,1
3,Taraxacum sp.,3,Andrena rhyssonota,2
3,Prunella grandiflora,3,Megachile willugbiella,1
3,Trifolium repens,3,Bombus pascuorum,3
3,Trifolium pratense,3,Sphaerophoria scripta,1
3,Ranunculus sp.,3,Chrysotoxum NA,1
3,Lotus corniculatus,3,Bombus lapidarius,3
3,Trifolium repens,3,Apis mellifera,1
3,Prunella grandiflora,3,Bombus sp,1
3,Daboecia cantabrica,3,Bombus pascuorum,1
3,Prunella grandiflora,3,Bombus pratorum,2
3,Thymus praecox subsp. polytrichus,3,Coenonympha arcania,1
3,Trifolium pratense,3,Thymelicus sp,1
3,Ranunculus sp.,3,Andrena rhyssonota,1
3,Taraxacum sp.,3,Thymelicus sp,1
3,Galium saxatila,3,Coenonympha arcania,1
3,Lotus corniculatus,3,Zygaena lonicerae,2
3,Dianthus hyssopifolius subsp. Hyssopifolius,3,Andrena minutula,1
3,Trifolium pratense,3,Zygaena lonicerae,1
3,Pilosella officinarum,3,Episyrphus balteatus,1
3,Bellis perennis,3,Eupeodes latifasciatus,1
3,Pilosella officinarum,3,Chrysolina sp,1
3,Bellis perennis,3,Eristalis tenax,2
3,Bellis perennis,3,Eupeodes corollae,1
3,Teucrium pyrenaicum L. subsp. pyrenaicum,3,Osmia andrenoides,1
3,Lotus corniculatus,3,Sphaerophoria scripta,1
3,Pilosella officinarum,3,Sphaerophoria scripta,1
3,Ranunculus sp.,3,Eristalis tenax,1
3,Thymus praecox subsp. polytrichus,3,Seladonia confusa,1
3,Bellis perennis,3,Melanostoma scalare,1
3,Bellis perennis,3,Lassioglossum morio,1
3,Bellis perennis,3,Merodon geniculatus,1
3,Lotus corniculatus,3,Zygaena sp,1
2,Trifolium repens,2,Andrena wikella,3
2,Plantago sp.,2,Eupeodes latifasciatus,1
2,Prunella grandiflora,2,Bombus pascuorum,1
2,Prunella vulgaris,2,Bombus pratorum,1
2,Prunella vulgaris,2,Pieris sp,1
2,Bellis perennis,2,Apis mellifera,1
2,Prunella vulgaris,2,Sphaerophoria scripta,1
2,Trifolium repens,2,Bombus pascuorum,1
2,Thymus praecox subsp. polytrichus,2,Andrena wikella,1
1,Taraxacum sp.,1,Lasioglossum sp,1
1,Bellis perennis,1,Melanostoma scalare,1
1,Ranunculus sp.,1,Eristalis similis,2
1,Bellis perennis,1,Platycheirus albimanus,1
1,Bellis perennis,1,Episyrphus balteatus,1
1,Linnaria propinqua,1,Hoplitis benoisti,1
1,Ranunculus sp.,1,Didea intermedia,1
1,Bellis perennis,1,Eristalis similis,6
1,Thymus praecox subsp. polytrichus,1,Nymphalis sp,1
1,Geranium robertianum,1,Macroglossum stellatarum,1
1,Geranium robertianum,1,Osmia andrenoides,1
1,Geranium robertianum,1,Seladonia confusa,1
1,Medicago lupulina,1,Lycaenidae NA,1
1,Ranunculus sp.,1,Oedemera nobilis,1
1,Bellis perennis,1,Didea sp,1
1,Teucrium pyrenaicum L. subsp. pyrenaicum,1,Eristalis similis,1
1,Thymus praecox subsp. polytrichus,1,Bombus lapidarius,1
1,Thymus praecox subsp. polytrichus,1,Thymelicus sp,1
1,Thymus praecox subsp. polytrichus,1,Bombus pratorum,1
1,Teucrium pyrenaicum L. subsp. pyrenaicum,1,Bombus pascuorum,1
1,Teucrium pyrenaicum L. subsp. pyrenaicum,1,Apis mellifera,3
1,Prunella vulgaris,1,Bombus pascuorum,1
1,Prunella vulgaris,1,Thymelicus sp,1
1,Teucrium pyrenaicum L. subsp. pyrenaicum,1,Sphaerophoria scripta,1
1,Prunella vulgaris,1,Eristalis tenax,1
1,Eryngium bourgatii,1,Trichius fasciatus,1
1,Eryngium bourgatii,1,Apis mellifera,1
1,Ranunculus sp.,1,Bombus pascuorum,1
1,Thymus praecox subsp. polytrichus,1,Coenonympha arcania,1
1,Lotus corniculatus,1,Bombus pratorum,2
1,Trifolium repens,1,Bombus pascuorum,1
1,Geranium robertianum,1,Lasiommata maera,1
1,Thymus praecox subsp. polytrichus,1,Andrena minutula,1
1,Dianthus hyssopifolius subsp. Hyssopifolius,1,Macroglossum stellatarum,1
1,Trifolium pratense,1,Bombus pascuorum,1
1,Dianthus hyssopifolius subsp. Hyssopifolius,1,Thymelicus sp,1
1,Trifolium pratense,1,Bombus pratorum,1
1,Ranunculus sp.,2,Ranunculus sp.,0.206897
1,Ranunculus sp.,3,Ranunculus sp.,0.190476
1,Ranunculus sp.,4,Ranunculus sp.,0.142857
1,Ranunculus sp.,5,Ranunculus sp.,0.157895
2,Ranunculus sp.,3,Ranunculus sp.,0.2
2,Ranunculus sp.,4,Ranunculus sp.,0.095238
2,Ranunculus sp.,5,Ranunculus sp.,0.105263
3,Ranunculus sp.,4,Ranunculus sp.,0.3
3,Ranunculus sp.,5,Ranunculus sp.,0.1
4,Ranunculus sp.,5,Ranunculus sp.,0.25
1,Cheilosia nigripes,5,Cheilosia nigripes,1
1,Bellis perennis,2,Bellis perennis,0.263158
1,Bellis perennis,3,Bellis perennis,0.235294
1,Bellis perennis,4,Bellis perennis,0.071429
2,Bellis perennis,3,Bellis perennis,0.357143
2,Bellis perennis,4,Bellis perennis,0.083333
3,Bellis perennis,4,Bellis perennis,0.111111
1,Eupeodes corollae,2,Eupeodes corollae,0.4
1,Eupeodes corollae,3,Eupeodes corollae,0.25
2,Eupeodes corollae,3,Eupeodes corollae,0.333333
4,Eupeodes corollae,5,Eupeodes corollae,1
1,Lasioglossum sp,2,Lasioglossum sp,0.25
1,Lasioglossum sp,4,Lasioglossum sp,0.2
2,Lasioglossum sp,4,Lasioglossum sp,0.5
1,Potentilla erecta,2,Potentilla erecta,0.333333
1,Potentilla erecta,3,Potentilla erecta,0.4
1,Potentilla erecta,4,Potentilla erecta,0.166667
1,Potentilla erecta,5,Potentilla erecta,0.05
2,Potentilla erecta,3,Potentilla erecta,0.285714
2,Potentilla erecta,4,Potentilla erecta,0.230769
2,Potentilla erecta,5,Potentilla erecta,0.095238
3,Potentilla erecta,4,Potentilla erecta,0.25
3,Potentilla erecta,5,Potentilla erecta,0.1
4,Potentilla erecta,5,Potentilla erecta,0.380952
1,Andrena minutuloides,2,Andrena minutuloides,1
1,Andrena minutuloides,3,Andrena minutuloides,0.5
1,Andrena minutuloides,4,Andrena minutuloides,0.333333
2,Andrena minutuloides,3,Andrena minutuloides,0.5
2,Andrena minutuloides,4,Andrena minutuloides,0.333333
3,Andrena minutuloides,4,Andrena minutuloides,0.25
1,Bombus pascuorum,2,Bombus pascuorum,0.166667
1,Bombus pascuorum,3,Bombus pascuorum,0.363636
1,Bombus pascuorum,4,Bombus pascuorum,0.111111
2,Bombus pascuorum,3,Bombus pascuorum,0.1
2,Bombus pascuorum,4,Bombus pascuorum,0.2
3,Bombus pascuorum,4,Bombus pascuorum,0.166667
3,Bombus pascuorum,5,Bombus pascuorum,0.125
1,Sphaerophoria scripta,2,Sphaerophoria scripta,0.25
1,Sphaerophoria scripta,3,Sphaerophoria scripta,0.473684
1,Sphaerophoria scripta,4,Sphaerophoria scripta,0.294118
1,Sphaerophoria scripta,5,Sphaerophoria scripta,0.111111
2,Sphaerophoria scripta,3,Sphaerophoria scripta,0.277778
2,Sphaerophoria scripta,4,Sphaerophoria scripta,0.416667
2,Sphaerophoria scripta,5,Sphaerophoria scripta,0.153846
3,Sphaerophoria scripta,4,Sphaerophoria scripta,0.333333
3,Sphaerophoria scripta,5,Sphaerophoria scripta,0.125
4,Sphaerophoria scripta,5,Sphaerophoria scripta,0.2
1,Lotus corniculatus,3,Lotus corniculatus,0.2
1,Apis mellifera,2,Apis mellifera,0.363636
1,Apis mellifera,3,Apis mellifera,0.2
1,Apis mellifera,4,Apis mellifera,0.076923
2,Apis mellifera,3,Apis mellifera,0.4
2,Apis mellifera,4,Apis mellifera,0.125
4,Apis mellifera,5,Apis mellifera,0.166667
1,Taraxacum sp.,2,Taraxacum sp.,0.388889
1,Taraxacum sp.,3,Taraxacum sp.,0.133333
1,Taraxacum sp.,4,Taraxacum sp.,0.222222
1,Taraxacum sp.,5,Taraxacum sp.,0.083333
2,Taraxacum sp.,3,Taraxacum sp.,0.058824
2,Taraxacum sp.,4,Taraxacum sp.,0.352941
3,Taraxacum sp.,4,Taraxacum sp.,0.071429
3,Taraxacum sp.,5,Taraxacum sp.,0.2
1,Andrena rhyssonota,3,Andrena rhyssonota,0.333333
1,Andrena rhyssonota,5,Andrena rhyssonota,0.5
3,Andrena rhyssonota,5,Andrena rhyssonota,0.5
4,Cerambycidae,5,Cerambycidae,0.333333
3,Formicidae NA,4,Formicidae NA,1
3,Formicidae NA,5,Formicidae NA,1
4,Formicidae NA,5,Formicidae NA,1
1,Trifolium repens,2,Trifolium repens,0.666667
1,Trifolium repens,3,Trifolium repens,0.4
1,Trifolium repens,4,Trifolium repens,0.5
2,Trifolium repens,3,Trifolium repens,0.333333
2,Trifolium repens,4,Trifolium repens,0.333333
3,Trifolium repens,4,Trifolium repens,0.2
1,Bombus pratorum,2,Bombus pratorum,0.25
1,Bombus pratorum,3,Bombus pratorum,0.4
2,Bombus pratorum,3,Bombus pratorum,0.2
3,Prunella grandiflora,4,Prunella grandiflora,0.125
1,Thymus praecox subsp. polytrichus,3,Thymus praecox subsp. polytrichus,0.230769
1,Trifolium pratense,2,Trifolium pratense,0.5
1,Trifolium pratense,3,Trifolium pratense,0.222222
2,Trifolium pratense,3,Trifolium pratense,0.111111
3,Bombus hortorum,4,Bombus hortorum,0.5
4,Bombus hortorum,5,Bombus hortorum,0.5
1,Eristalis tenax,2,Eristalis tenax,0.333333
1,Eristalis tenax,3,Eristalis tenax,0.285714
1,Eristalis tenax,4,Eristalis tenax,0.142857
2,Eristalis tenax,3,Eristalis tenax,0.4
2,Eristalis tenax,4,Eristalis tenax,0.5
3,Eristalis tenax,4,Eristalis tenax,0.166667
1,Plantago sp.,2,Plantago sp.,0.166667
1,Plantago sp.,3,Plantago sp.,0.25
2,Plantago sp.,3,Plantago sp.,0.6
1,Lasioglossum calceatum,2,Lasioglossum calceatum,0.333333
1,Lasioglossum calceatum,3,Lasioglossum calceatum,0.25
2,Lasioglossum calceatum,3,Lasioglossum calceatum,0.25
2,Lasioglossum calceatum,4,Lasioglossum calceatum,0.5
1,Episyrphus balteatus,2,Episyrphus balteatus,0.333333
2,Episyrphus balteatus,3,Episyrphus balteatus,0.333333
1,Teucrium pyrenaicum L. subsp. pyrenaicum,3,Teucrium pyrenaicum L. subsp. pyrenaicum,0.333333
4,Andrena minutula,5,Andrena minutula,0.333333
1,Polygala vulgaris,3,Polygala vulgaris,1
1,Polygala vulgaris,4,Polygala vulgaris,0.142857
3,Polygala vulgaris,4,Polygala vulgaris,0.142857
2,Bombus terrestris,4,Bombus terrestris,0.333333
4,Erica cinerea,5,Erica cinerea,0.4
3,Daboecia cantabrica,5,Daboecia cantabrica,0.25
4,Lampides boeticus,5,Lampides boeticus,1
1,Melanostoma scalare,2,Melanostoma scalare,0.285714
1,Melanostoma scalare,3,Melanostoma scalare,0.666667
2,Melanostoma scalare,3,Melanostoma scalare,0.333333
2,Melanostoma scalare,4,Melanostoma scalare,0.142857
2,Melanostoma scalare,5,Melanostoma scalare,0.166667
4,Melanostoma scalare,5,Melanostoma scalare,0.5
1,Veronica sp.,2,Veronica sp.,0.333333
1,Pieris sp,2,Pieris sp,0.25
1,Tachinidae NA,2,Tachinidae NA,0.25
1,Tachinidae NA,5,Tachinidae NA,0.2
2,Tachinidae NA,5,Tachinidae NA,0.25
4,Tachinidae NA,5,Tachinidae NA,0.25
1,Cheilosia sp,2,Cheilosia sp,0.333333
2,Eupeodes latifasciatus,3,Eupeodes latifasciatus,0.5
1,Seladonia confusa,3,Seladonia confusa,0.333333
1,Seladonia confusa,4,Seladonia confusa,0.5
3,Seladonia confusa,4,Seladonia confusa,0.5
2,Veronica officinalis,4,Veronica officinalis,0.2
1,Muscidae NA,4,Muscidae NA,1
1,Medicago lupulina,3,Medicago lupulina,0.2
1,Pilosella officinarum,3,Pilosella officinarum,0.333333
4,Episyrphus sp,5,Episyrphus sp,0.666667
1,Coenonympha arcania,3,Coenonympha arcania,0.5
